Orthogroup	Clus_ATCC42720	Clus_L17
OG0004429	CLUG_05655	E0198_005019
OG0004430	CLUG_05656	E0198_005020
OG0004431	CLUG_05657	E0198_005021
OG0004432	CLUG_05658	E0198_005022
OG0004433	CLUG_05659	E0198_005024
OG0004434	CLUG_05660	E0198_005025
OG0004435	CLUG_05661	E0198_005026
OG0004436	CLUG_05662	E0198_005027
OG0004437	CLUG_05663	E0198_005028
OG0004438	CLUG_05664	E0198_005029
OG0004439	CLUG_05665	E0198_005030
OG0004440	CLUG_05666	E0198_005031
OG0004441	CLUG_05667	E0198_005032
OG0004442	CLUG_05669	E0198_005033
OG0004443	CLUG_05670	E0198_005034
OG0004444	CLUG_05671	E0198_005035
OG0004445	CLUG_05672	E0198_005036
OG0004446	CLUG_05673	E0198_005037
OG0004447	CLUG_05674	E0198_005038
OG0004448	CLUG_05675	E0198_005039
OG0004449	CLUG_05676	E0198_005041
OG0004450	CLUG_05677	E0198_005042
OG0004451	CLUG_05679	E0198_005044
OG0004452	CLUG_05680	E0198_005045
OG0004453	CLUG_05681	E0198_005046
OG0004454	CLUG_05682	E0198_005047
OG0004455	CLUG_05683	E0198_005048
OG0004456	CLUG_05684	E0198_005049
OG0004457	CLUG_05685	E0198_005050
OG0004458	CLUG_05686	E0198_005051
OG0004459	CLUG_05687	E0198_005052
OG0004460	CLUG_05691	E0198_005054
OG0004461	CLUG_05694	E0198_005056
OG0004462	CLUG_05695	E0198_005058
OG0004463	CLUG_05697	E0198_005059
OG0004464	CLUG_05701	E0198_005060
OG0004465	CLUG_05705	E0198_005062
OG0004466	CLUG_05706	E0198_005064
OG0004467	CLUG_05708	E0198_005065
OG0004468	CLUG_05709	E0198_005066
OG0004469	CLUG_05710	E0198_005067
OG0004470	CLUG_05711	E0198_005068
OG0004471	CLUG_05712	E0198_005069
OG0004472	CLUG_05716	E0198_005071
OG0004473	CLUG_05719	E0198_005073
OG0004474	CLUG_05720	E0198_005074
OG0004475	CLUG_05721	E0198_005075
OG0004476	CLUG_05722	E0198_005076
OG0004477	CLUG_05723	E0198_005077
OG0004478	CLUG_05724	E0198_005078
OG0004479	CLUG_05725	E0198_005079
OG0004480	CLUG_05726	E0198_005080
OG0004481	CLUG_05727	E0198_005081
OG0004482	CLUG_05730	E0198_005082
OG0004483	CLUG_05731	E0198_005083
OG0004484	CLUG_05733	E0198_005084
OG0004485	CLUG_05736	E0198_005086
OG0004486	CLUG_05737	E0198_005087
OG0004487	CLUG_05738	E0198_005089
OG0004488	CLUG_05739	E0198_005090
OG0004489	CLUG_05740	E0198_005091
OG0004490	CLUG_05741	E0198_005092
OG0004491	CLUG_05742	E0198_005093
OG0004492	CLUG_05744	E0198_005094
OG0004493	CLUG_05746	E0198_005095
OG0004494	CLUG_05749	E0198_005097
OG0004495	CLUG_05750	E0198_005098
OG0004496	CLUG_05751	E0198_005099
OG0004497	CLUG_05752	E0198_005100
OG0004498	CLUG_05754	E0198_005101
OG0004499	CLUG_05755	E0198_005102
OG0004500	CLUG_05756	E0198_005103
OG0004501	CLUG_05757	E0198_005104
OG0004502	CLUG_05758	E0198_005105
OG0004503	CLUG_05759	E0198_005106
OG0004504	CLUG_05760	E0198_005107
OG0004505	CLUG_05761	E0198_005108
OG0004506	CLUG_05762	E0198_005109
OG0004507	CLUG_05763	E0198_005110
OG0004508	CLUG_05764	E0198_005111
OG0004509	CLUG_05767	E0198_005113
OG0004510	CLUG_05768	E0198_005114
OG0004511	CLUG_05770	E0198_005116
OG0004512	CLUG_05771	E0198_005117
OG0004513	CLUG_05772	E0198_005118
OG0004514	CLUG_05774	E0198_005120
OG0004515	CLUG_05777	E0198_005121
OG0004516	CLUG_05778	E0198_005123
OG0004517	CLUG_05781	E0198_005126
OG0004518	CLUG_05782	E0198_005127
OG0004519	CLUG_05783	E0198_005128
OG0004520	CLUG_05785	E0198_005130
OG0004521	CLUG_05786	E0198_005131
OG0004522	CLUG_05787	E0198_005132
OG0004523	CLUG_05788	E0198_005133
OG0004524	CLUG_05789	E0198_005134
OG0004525	CLUG_05790	E0198_005135
OG0004526	CLUG_05791	E0198_005136
OG0004527	CLUG_05792	E0198_005137
OG0004528	CLUG_05794	E0198_005139
OG0004529	CLUG_05796	E0198_005143
OG0004530	CLUG_05797	E0198_005144
OG0004531	CLUG_05798	E0198_005145
OG0004532	CLUG_05800	E0198_005146
OG0004533	CLUG_05801	E0198_005147
OG0004534	CLUG_05802	E0198_005148
OG0004535	CLUG_05803	E0198_005149
OG0004536	CLUG_05804	E0198_005150
OG0004537	CLUG_05806	E0198_005152
OG0004538	CLUG_05807	E0198_005153
OG0004539	CLUG_05808	E0198_005154
OG0004540	CLUG_05809	E0198_005155
OG0004541	CLUG_05810	E0198_005156
OG0004542	CLUG_05811	E0198_005157
OG0004543	CLUG_05814	E0198_005158
OG0004544	CLUG_05817	E0198_005161
OG0004545	CLUG_05819	E0198_005162
OG0004546	CLUG_05820	E0198_005163
OG0004547	CLUG_05821	E0198_005164
OG0004548	CLUG_05822	E0198_005165
OG0004549	CLUG_05823	E0198_005166
OG0004550	CLUG_05826	E0198_005168
OG0004551	CLUG_05827	E0198_005169
OG0004552	CLUG_05828	E0198_005170
OG0004553	CLUG_05829	E0198_005171
OG0004554	CLUG_05830	E0198_005172
OG0004555	CLUG_05831	E0198_005173
OG0004556	CLUG_05832	E0198_005174
OG0004557	CLUG_05833	E0198_005175
OG0004558	CLUG_05834	E0198_005176
OG0004559	CLUG_05835	E0198_005177
OG0004560	CLUG_05836	E0198_005178
OG0004561	CLUG_05837	E0198_005179
OG0004562	CLUG_05838	E0198_005180
OG0004563	CLUG_05839	E0198_005181
OG0004564	CLUG_05840	E0198_005182
OG0004565	CLUG_05843	E0198_005183
OG0004566	CLUG_05846	E0198_005186
OG0004567	CLUG_05847	E0198_005187
OG0004568	CLUG_05848	E0198_005188
OG0004569	CLUG_05849	E0198_005189
OG0004570	CLUG_05850	E0198_005190
OG0004571	CLUG_05852	E0198_005192
OG0004572	CLUG_05853	E0198_005194
OG0004573	CLUG_05854	E0198_005195
OG0004574	CLUG_05855	E0198_005196
OG0004575	CLUG_05857	E0198_005197
OG0004576	CLUG_05858	E0198_005198
OG0004577	CLUG_05859	E0198_005200
OG0004578	CLUG_05860	E0198_005201
OG0004579	CLUG_05861	E0198_005202
OG0004580	CLUG_05862	E0198_005203
OG0004581	CLUG_05863	E0198_005204
OG0004582	CLUG_05864	E0198_005205
OG0004583	CLUG_05865	E0198_005206
OG0004584	CLUG_05866	E0198_005207
OG0004585	CLUG_05867	E0198_005208
OG0004586	CLUG_05868	E0198_005209
OG0004587	CLUG_05869	E0198_005211
OG0004588	CLUG_05870	E0198_005212
OG0004589	CLUG_05871	E0198_005213
OG0004590	CLUG_05872	E0198_005214
OG0004591	CLUG_05873	E0198_005215
OG0004592	CLUG_05874	E0198_005216
OG0004593	CLUG_05875	E0198_005217
OG0004594	CLUG_05879	E0198_005218
OG0004595	CLUG_05880	E0198_005219
OG0004596	CLUG_05881	E0198_005220
OG0004597	CLUG_05882	E0198_005221
OG0004598	CLUG_05883	E0198_005222
OG0004599	CLUG_05884	E0198_005223
OG0004600	CLUG_05890	E0198_005224
OG0004601	CLUG_05891	E0198_005225
OG0004602	CLUG_05892	E0198_005226
OG0004603	CLUG_05893	E0198_005227
OG0004604	CLUG_05894	E0198_005228
OG0004605	CLUG_05895	E0198_005229
OG0004606	CLUG_05896	E0198_005230
OG0004607	CLUG_05897	E0198_005231
OG0004608	CLUG_05898	E0198_005232
OG0004609	CLUG_05899	E0198_005233
OG0004610	CLUG_05900	E0198_005234
OG0004611	CLUG_05902	E0198_005235
OG0004612	CLUG_05903	E0198_005236
OG0004613	CLUG_05904	E0198_005237
OG0004614	CLUG_05905	E0198_005238
OG0004615	CLUG_05906	E0198_005239
OG0004616	CLUG_05907	E0198_005240
OG0004617	CLUG_05908	E0198_005241
OG0004618	CLUG_05909	E0198_005242
OG0004619	CLUG_05910	E0198_005243
OG0004620	CLUG_05911	E0198_005245
OG0004621	CLUG_05912	E0198_005246
OG0004622	CLUG_05913	E0198_005247
OG0004623	CLUG_05914	E0198_005248
OG0004624	CLUG_05919	E0198_005251
OG0004625	CLUG_05920	E0198_005252
OG0004626	CLUG_05923	E0198_005253
OG0004627	CLUG_05924	E0198_005254
OG0004628	CLUG_05926	E0198_005256
OG0004629	CLUG_05927	E0198_005257
OG0004630	CLUG_05928	E0198_005258
OG0004631	CLUG_05929	E0198_005259
OG0004632	CLUG_05930	E0198_005261
OG0004633	CLUG_05931	E0198_005262
OG0004634	CLUG_05932	E0198_005263
OG0004635	CLUG_05933	E0198_005264
OG0004636	CLUG_05934	E0198_005265
OG0004637	CLUG_05935	E0198_005266
OG0004638	CLUG_05936	E0198_005267
OG0004639	CLUG_05937	E0198_005268
OG0004640	CLUG_05938	E0198_005269
OG0004641	CLUG_05939	E0198_005270
OG0004642	CLUG_05940	E0198_005271
