Orthogroup	Clus_L17	Clus_ATCC42720
OG0004429	E0198_005019	CLUG_05655
OG0004430	E0198_005020	CLUG_05656
OG0004431	E0198_005021	CLUG_05657
OG0004432	E0198_005022	CLUG_05658
OG0004433	E0198_005024	CLUG_05659
OG0004434	E0198_005025	CLUG_05660
OG0004435	E0198_005026	CLUG_05661
OG0004436	E0198_005027	CLUG_05662
OG0004437	E0198_005028	CLUG_05663
OG0004438	E0198_005029	CLUG_05664
OG0004439	E0198_005030	CLUG_05665
OG0004440	E0198_005031	CLUG_05666
OG0004441	E0198_005032	CLUG_05667
OG0004442	E0198_005033	CLUG_05669
OG0004443	E0198_005034	CLUG_05670
OG0004444	E0198_005035	CLUG_05671
OG0004445	E0198_005036	CLUG_05672
OG0004446	E0198_005037	CLUG_05673
OG0004447	E0198_005038	CLUG_05674
OG0004448	E0198_005039	CLUG_05675
OG0004449	E0198_005041	CLUG_05676
OG0004450	E0198_005042	CLUG_05677
OG0004451	E0198_005044	CLUG_05679
OG0004452	E0198_005045	CLUG_05680
OG0004453	E0198_005046	CLUG_05681
OG0004454	E0198_005047	CLUG_05682
OG0004455	E0198_005048	CLUG_05683
OG0004456	E0198_005049	CLUG_05684
OG0004457	E0198_005050	CLUG_05685
OG0004458	E0198_005051	CLUG_05686
OG0004459	E0198_005052	CLUG_05687
OG0004460	E0198_005054	CLUG_05691
OG0004461	E0198_005056	CLUG_05694
OG0004462	E0198_005058	CLUG_05695
OG0004463	E0198_005059	CLUG_05697
OG0004464	E0198_005060	CLUG_05701
OG0004465	E0198_005062	CLUG_05705
OG0004466	E0198_005064	CLUG_05706
OG0004467	E0198_005065	CLUG_05708
OG0004468	E0198_005066	CLUG_05709
OG0004469	E0198_005067	CLUG_05710
OG0004470	E0198_005068	CLUG_05711
OG0004471	E0198_005069	CLUG_05712
OG0004472	E0198_005071	CLUG_05716
OG0004473	E0198_005073	CLUG_05719
OG0004474	E0198_005074	CLUG_05720
OG0004475	E0198_005075	CLUG_05721
OG0004476	E0198_005076	CLUG_05722
OG0004477	E0198_005077	CLUG_05723
OG0004478	E0198_005078	CLUG_05724
OG0004479	E0198_005079	CLUG_05725
OG0004480	E0198_005080	CLUG_05726
OG0004481	E0198_005081	CLUG_05727
OG0004482	E0198_005082	CLUG_05730
OG0004483	E0198_005083	CLUG_05731
OG0004484	E0198_005084	CLUG_05733
OG0004485	E0198_005086	CLUG_05736
OG0004486	E0198_005087	CLUG_05737
OG0004487	E0198_005089	CLUG_05738
OG0004488	E0198_005090	CLUG_05739
OG0004489	E0198_005091	CLUG_05740
OG0004490	E0198_005092	CLUG_05741
OG0004491	E0198_005093	CLUG_05742
OG0004492	E0198_005094	CLUG_05744
OG0004493	E0198_005095	CLUG_05746
OG0004494	E0198_005097	CLUG_05749
OG0004495	E0198_005098	CLUG_05750
OG0004496	E0198_005099	CLUG_05751
OG0004497	E0198_005100	CLUG_05752
OG0004498	E0198_005101	CLUG_05754
OG0004499	E0198_005102	CLUG_05755
OG0004500	E0198_005103	CLUG_05756
OG0004501	E0198_005104	CLUG_05757
OG0004502	E0198_005105	CLUG_05758
OG0004503	E0198_005106	CLUG_05759
OG0004504	E0198_005107	CLUG_05760
OG0004505	E0198_005108	CLUG_05761
OG0004506	E0198_005109	CLUG_05762
OG0004507	E0198_005110	CLUG_05763
OG0004508	E0198_005111	CLUG_05764
OG0004509	E0198_005113	CLUG_05767
OG0004510	E0198_005114	CLUG_05768
OG0004511	E0198_005116	CLUG_05770
OG0004512	E0198_005117	CLUG_05771
OG0004513	E0198_005118	CLUG_05772
OG0004514	E0198_005120	CLUG_05774
OG0004515	E0198_005121	CLUG_05777
OG0004516	E0198_005123	CLUG_05778
OG0004517	E0198_005126	CLUG_05781
OG0004518	E0198_005127	CLUG_05782
OG0004519	E0198_005128	CLUG_05783
OG0004520	E0198_005130	CLUG_05785
OG0004521	E0198_005131	CLUG_05786
OG0004522	E0198_005132	CLUG_05787
OG0004523	E0198_005133	CLUG_05788
OG0004524	E0198_005134	CLUG_05789
OG0004525	E0198_005135	CLUG_05790
OG0004526	E0198_005136	CLUG_05791
OG0004527	E0198_005137	CLUG_05792
OG0004528	E0198_005139	CLUG_05794
OG0004529	E0198_005143	CLUG_05796
OG0004530	E0198_005144	CLUG_05797
OG0004531	E0198_005145	CLUG_05798
OG0004532	E0198_005146	CLUG_05800
OG0004533	E0198_005147	CLUG_05801
OG0004534	E0198_005148	CLUG_05802
OG0004535	E0198_005149	CLUG_05803
OG0004536	E0198_005150	CLUG_05804
OG0004537	E0198_005152	CLUG_05806
OG0004538	E0198_005153	CLUG_05807
OG0004539	E0198_005154	CLUG_05808
OG0004540	E0198_005155	CLUG_05809
OG0004541	E0198_005156	CLUG_05810
OG0004542	E0198_005157	CLUG_05811
OG0004543	E0198_005158	CLUG_05814
OG0004544	E0198_005161	CLUG_05817
OG0004545	E0198_005162	CLUG_05819
OG0004546	E0198_005163	CLUG_05820
OG0004547	E0198_005164	CLUG_05821
OG0004548	E0198_005165	CLUG_05822
OG0004549	E0198_005166	CLUG_05823
OG0004550	E0198_005168	CLUG_05826
OG0004551	E0198_005169	CLUG_05827
OG0004552	E0198_005170	CLUG_05828
OG0004553	E0198_005171	CLUG_05829
OG0004554	E0198_005172	CLUG_05830
OG0004555	E0198_005173	CLUG_05831
OG0004556	E0198_005174	CLUG_05832
OG0004557	E0198_005175	CLUG_05833
OG0004558	E0198_005176	CLUG_05834
OG0004559	E0198_005177	CLUG_05835
OG0004560	E0198_005178	CLUG_05836
OG0004561	E0198_005179	CLUG_05837
OG0004562	E0198_005180	CLUG_05838
OG0004563	E0198_005181	CLUG_05839
OG0004564	E0198_005182	CLUG_05840
OG0004565	E0198_005183	CLUG_05843
OG0004566	E0198_005186	CLUG_05846
OG0004567	E0198_005187	CLUG_05847
OG0004568	E0198_005188	CLUG_05848
OG0004569	E0198_005189	CLUG_05849
OG0004570	E0198_005190	CLUG_05850
OG0004571	E0198_005192	CLUG_05852
OG0004572	E0198_005194	CLUG_05853
OG0004573	E0198_005195	CLUG_05854
OG0004574	E0198_005196	CLUG_05855
OG0004575	E0198_005197	CLUG_05857
OG0004576	E0198_005198	CLUG_05858
OG0004577	E0198_005200	CLUG_05859
OG0004578	E0198_005201	CLUG_05860
OG0004579	E0198_005202	CLUG_05861
OG0004580	E0198_005203	CLUG_05862
OG0004581	E0198_005204	CLUG_05863
OG0004582	E0198_005205	CLUG_05864
OG0004583	E0198_005206	CLUG_05865
OG0004584	E0198_005207	CLUG_05866
OG0004585	E0198_005208	CLUG_05867
OG0004586	E0198_005209	CLUG_05868
OG0004587	E0198_005211	CLUG_05869
OG0004588	E0198_005212	CLUG_05870
OG0004589	E0198_005213	CLUG_05871
OG0004590	E0198_005214	CLUG_05872
OG0004591	E0198_005215	CLUG_05873
OG0004592	E0198_005216	CLUG_05874
OG0004593	E0198_005217	CLUG_05875
OG0004594	E0198_005218	CLUG_05879
OG0004595	E0198_005219	CLUG_05880
OG0004596	E0198_005220	CLUG_05881
OG0004597	E0198_005221	CLUG_05882
OG0004598	E0198_005222	CLUG_05883
OG0004599	E0198_005223	CLUG_05884
OG0004600	E0198_005224	CLUG_05890
OG0004601	E0198_005225	CLUG_05891
OG0004602	E0198_005226	CLUG_05892
OG0004603	E0198_005227	CLUG_05893
OG0004604	E0198_005228	CLUG_05894
OG0004605	E0198_005229	CLUG_05895
OG0004606	E0198_005230	CLUG_05896
OG0004607	E0198_005231	CLUG_05897
OG0004608	E0198_005232	CLUG_05898
OG0004609	E0198_005233	CLUG_05899
OG0004610	E0198_005234	CLUG_05900
OG0004611	E0198_005235	CLUG_05902
OG0004612	E0198_005236	CLUG_05903
OG0004613	E0198_005237	CLUG_05904
OG0004614	E0198_005238	CLUG_05905
OG0004615	E0198_005239	CLUG_05906
OG0004616	E0198_005240	CLUG_05907
OG0004617	E0198_005241	CLUG_05908
OG0004618	E0198_005242	CLUG_05909
OG0004619	E0198_005243	CLUG_05910
OG0004620	E0198_005245	CLUG_05911
OG0004621	E0198_005246	CLUG_05912
OG0004622	E0198_005247	CLUG_05913
OG0004623	E0198_005248	CLUG_05914
OG0004624	E0198_005251	CLUG_05919
OG0004625	E0198_005252	CLUG_05920
OG0004626	E0198_005253	CLUG_05923
OG0004627	E0198_005254	CLUG_05924
OG0004628	E0198_005256	CLUG_05926
OG0004629	E0198_005257	CLUG_05927
OG0004630	E0198_005258	CLUG_05928
OG0004631	E0198_005259	CLUG_05929
OG0004632	E0198_005261	CLUG_05930
OG0004633	E0198_005262	CLUG_05931
OG0004634	E0198_005263	CLUG_05932
OG0004635	E0198_005264	CLUG_05933
OG0004636	E0198_005265	CLUG_05934
OG0004637	E0198_005266	CLUG_05935
OG0004638	E0198_005267	CLUG_05936
OG0004639	E0198_005268	CLUG_05937
OG0004640	E0198_005269	CLUG_05938
OG0004641	E0198_005270	CLUG_05939
OG0004642	E0198_005271	CLUG_05940
